,id,text,compound,neg,neu,pos
86,86.0,"I'm trying to get in touch by phone, but it's impossible. It is impossible to get through, waiting times of more than 20 minutes and then at a certain point you hear nothing at all, it is a drama. And this has been like this all year, total disrespect from their clients.",-0.0772,0.172,0.675,0.153
87,87.0,"What a complaint, in every hospital there are things that could have been better, I think.
Been here several times myself and so far to full satisfaction.
""Hotel Ede"" may stay with me!",0.0,0.0,1.0,0.0
88,88.0,"I'm really done with the pain in my shoulders, Can't sleep, can't work and can't study.
And no one in the hospital wants to understand that I have a serious problem.
What should I do ?",0.0,0.0,1.0,0.0
89,89.0,"The waiting times are enormous here, especially at the ENT doctor. On average, I spend an entire morning here for a 10-minute appointment.

Edit 31-10-2019: Waiting times are much better!",0.4926,0.0,0.653,0.347
90,90.0,"my mother had surgery here, did not help and my mother was brought home here just before her death to die there, they could not help her, cancer in the brain, after the operation my mother was no longer my mother and shortly after passed away, so I give them 1 star, this piece is in response to a reaction from the hospital, you couldn't help it, the technology was simply not advanced like now or in 20 years, you are not to blame",-0.9197,0.212,0.731,0.057
91,91.0,It varies by department. Some do better than others. The policy has been adjusted again and then they don't do one thing .. like ultrasound for other hospitals that could be done before. Such a pity,-0.296,0.688,0.312,0.0
92,92.0,Incredibly good staff. Put you completely at ease. I am a hysterical type but they managed to reassure me without being disdainful. I am very happy with the treatment for my broken leg.,0.2247,0.205,0.53,0.265
93,93.0,"After a fall in a local criterion, quickly and skilfully helped by the on-call GP. Wound is stitched and healed excellently. That's why you come to Gelderse Vallei Hospital!",0.0,0.0,1.0,0.0
94,94.0,"Great care!! We are continuously working on improving the care provided. From several experiences I can say that it is a very skilled whole!! ENT department, thank you for the good care. Even after surgery!! Very satisfied.",0.4754,0.0,0.244,0.756
95,95.0,"It is quiet in the emergency room, but an hour later still no help, the communication from the GP to the hospital is bad or not.",-0.7003,0.268,0.63,0.102
96,96.0,"Gelderse valley in ede is the best hospital i have ever been. my husband my son my girlfriend they were very well helped, good service i also went there last tuesday because i have a zeneeuw virus in my eye i am very quickly helped and i got a good medication and now I'm healed very quickly super !!! that's why I give 5 stars because I'm satisfied.!!!!!",0.0,0.0,0.0,0.0
97,97.0,"Bunch of antisocials, waiting for an hour, then inside, after a conversation again waiting for an hour for nothing. Just go somewhere else!",0.0,0.0,1.0,0.0
98,98.0,Excellent and professional help during my 4 day stay in the orthopedic nursing ward! Thank you for the good care,0.8225,0.0,0.259,0.741
99,99.0,"My wife was diagnosed with a maximum of 1 year to live.

In the meantime she has had surgery in Germany and everything looks much better.",0.4404,0.0,0.818,0.182
100,100.0,"Too little information is often given about procedures during surgery and too often people (especially at the radiology desk [41] are unnecessarily pedantic, almost haughty).",0.0,0.0,1.0,0.0
101,101.0,Long waiting time if you call in relation to other hospitals,0.0,0.0,1.0,0.0
102,102.0,good hospital well organized and well helped the employees could offer help a little faster,0.8316,0.0,0.505,0.495
103,103.0,"Not a hospital but a slaughterhouse with toddlers as practicing doctors, do you want to be treated as a guinea pig come after hospital Gelderse Valley",0.1154,0.0,0.938,0.062
104,104.0,Top hospital last time I was here there was new Dutch herring and I ate it three times in one day it was super tasty,0.6908,0.0,0.787,0.213
105,105.0,great hospital but if it's nothing serious you have to wait a very long time,0.4372,0.0,0.756,0.244
106,106.0,"Very good hospital, skilled and good doctors",0.7496,0.0,0.439,0.561
107,107.0,"The hospital is notorious, the staff is not friendly in general and especially in the pediatric ward.

nobody listens to you .",0.0,0.0,1.0,0.0
108,108.0,"Lovely staff, lovely doctors, excellent care, top",0.946,0.0,0.109,0.891
109,109.0,Great help again today. Will unfortunately have to come more often as a patient.,-0.34,0.231,0.769,0.0
110,110.0,Just a terrible hospital with unfriendly operators,-0.6808,0.583,0.417,0.0
111,111.0,"Nice hospital friendly doctors and nurses
Also the food is good",0.836,0.0,0.473,0.527
112,112.0,Help and care that is done has become very bad but pays more medical costs care is only mouths March,0.7053,0.09,0.6,0.31
113,113.0,"Your health is closely monitored and there is good communication. Disadvantage, parking is outrageously expensive",-0.6124,0.625,0.375,0.0
114,114.0,"Excellent experience in the MDL department. Really couldn't be better. Committed, friendly, knowledgeable.",0.6486,0.0,0.159,0.841
115,115.0,"rare worthless hospital, what a slaughterhouse! see circumcision hospital Gelderse Valley, what a scandal!!",0.0,0.0,0.0,0.0
116,116.0,Good hospital luckily never located itself.,0.7351,0.0,0.392,0.608
117,117.0,"Do you have a fracture or have to deal with an orthopedist, don't go to Ede!!! There are scumbags there!!!!!",0.0,0.0,0.0,0.0
118,118.0,"They do their best, but it's a long wait..",0.3818,0.0,0.729,0.271
119,119.0,This is a hospital where you're just a number and it's all about money,0.0772,0.0,0.894,0.106
120,120.0,"Helped quickly at the counter and for an outpatient card, dental surgeon professional and fast.",0.0,0.0,1.0,0.0
121,121.0,"Many medical errors were even supervised.
And unfriendly",-0.3612,0.714,0.286,0.0
122,122.0,Ben great help 3 days located there. Fine sisters and brothers.,0.2023,0.0,0.625,0.375
123,123.0,Wow Julie doctors Can the risk of nothing an he xD,-0.0956,0.305,0.471,0.224
124,124.0,Good care. Nice service for ordering food .,0.4215,0.0,0.588,0.412
125,125.0,Apparently you have to die first and then you will be helped,-0.5994,0.262,0.738,0.0
126,126.0,withhold information from patient and other hospitals,0.0,0.0,1.0,0.0
127,127.0,"Very kind brothers and sisters!!!
You will be well looked after!!",0.0,0.0,0.0,0.0
128,128.0,All appointments neatly on time and very friendly help,0.8347,0.0,0.403,0.597
129,129.0,"Well received today, nothing wrong with that!",0.6054,0.0,0.503,0.497
130,130.0,Super hospital,0.5994,0.0,0.204,0.796
131,131.0,Friendly staff. Helped quickly.,0.0,0.0,1.0,0.0
132,132.0,You get there. Treated well,0.2732,0.0,0.323,0.677
133,133.0,Greeting hospital and take good care and beautiful hospital,0.9118,0.0,0.284,0.716
134,134.0,Nice cozy hospital.,0.4215,0.0,0.417,0.583
135,135.0,Very satisfied with our hospital,0.4754,0.0,0.564,0.436
136,136.0,This calls itself a hospital. Very bad. 👎🖕,0.0,0.0,1.0,0.0
137,137.0,Ordinary,0.0,0.0,1.0,0.0
138,138.0,Good regional hospital,0.4404,0.0,0.408,0.592
139,139.0,Excellent and knowledgeable doctors.,0.5719,0.0,0.448,0.552
140,140.0,Good hospital,0.4404,0.0,0.256,0.744
141,141.0,"Wait, wait, turn, wait, wait.",0.0,0.0,1.0,0.0
142,142.0,Great hospital,0.6249,0.0,0.196,0.804
143,143.0,Good hospital,0.4404,0.0,0.256,0.744
144,144.0,It was great,0.6249,0.0,0.328,0.672
145,145.0,unprofessional,-0.5106,1.0,0.0,0.0
146,146.0,"Very bad. Had a bite on Sunday, back in the afternoon, due to possible gallbladder infection. But there will be
no ultrasounds on sunday. Back on Monday to check the ignition value and now an ultrasound. At half past 11 on the rush list for the O.K. Monday waited all day and at 22.30 it was said you will not be helped today. And all day long there is food and drink. PpffffNachtje stay on Tuesday again to wait until it was her turn and at 15.0 finally it is her turn to go downstairs at 16.00 they say you are going back to the hall, so didn't think so eventually 17.50 to the ok. And back in the hall at 20.45. What a misery. This isn't about me, it's about family member.",0.0,0.0,1.0,0.0
147,147.0,"(Translated by Google) Best hospital ever. I had been in the hospital about six times
Very very friendly caretakers. I owe you my life. Thank you very much.
However, they are very difficult to monitor over the phone. This is the only drawback.

(Original)
Best hospital ever. I had visited the hospital about six times
Very very friendly care takers. I owe you my life. Thank you a lot.
However they are very hard to check via phone. This is the only downside.",-0.25,0.333,0.667,0.0
148,148.0,"(Translated by Google) Terrible experience! I was turned away even after I had a doctor's appointment with the reason ""we can't help you"". This is a hospital right?

(Original)
Awful experience! I was sent away even after I had a doctor's appointment with the reason, ""We cannot help you"". This is a hospital, right?",0.0,0.0,1.0,0.0
149,149.0,"(Translated by Google) Went there for blood sample. Very good infrastructure, except for the parking where you have to pay. In my opinion you should never have to pay if you have to go to the hospital (even if you are visiting or just for a blood sample). When I searched the site for parking information it said cash only. (I contacted the hospital and they adjusted it afterwards. As can be seen on The Internet Archive) But even with my smartwatch I was able to pay contactless. So you should definitely be able to pay in any way you want. Inside, the hospital was well organized and directions were clear. The reason for 4 stars is the parking costs.

(Original)
Went there for blood sample. Very good infrastructure, except for the parking where you have to pay. In my opinion when you need to go to the hospital (even when visiting or just a blood sample) you should never need to pay. When I searched on the site for parking information it said you could only pay with cash. (I contacted the hospital and they edited it afterwards. As can be seen on The Internet Archive) But even with my smartwatch I was able to do a contactless payment. So you should definitely be able to pay in whichever way you want. Indoors the hospital was well organized and the directions were clear. The reason for 4 stars is the parking costs.",0.0,0.0,1.0,0.0
150,150.0,"(Translated by Google) Doctors do not know what allergies and edema are. everything is great

(Original)
ачи не знают что такое аллергия и отёк. ер",0.0,0.0,1.0,0.0
151,151.0,"(Translated by Google) Really good hospital according to my personal experience. Always good help in various departments and very nice medical staff to help you through the process. The aftercare also surprised me. The only downside I've always had is the wait time, as appointments are delayed, sometimes up to 60 minutes. Furthermore, the medical help and aftercare has always been great.

(Original)
Really good hospital so according to my personal experience. At different departments always been helped well and really nice medical staff to help you through the process. Also the after care has surprised me. The only downside I always had is the waiting time, because the appointments get delayed, sometimes up to 60 minutes. Other than that the medical help and after care has always been great.",0.875,0.0,0.5,0.5
152,152.0,"(Translated by Google) It is a workshop to teach doctors and assistants to people best butcher in .
Everything looks like hospitals, for us it is a real nightmare. This hospital is such a shame that such a hospital is located in the large Netherlands.

(Original)
It is a workshop to educate doctors and assistants to people best butcher in the Netherlands.
تشبه كل شيء الا المشافي ،، انها بالنسبه لنا كابوس حقيقي هذه المشفى يا له من عار ان هكذا مشفى في هولندا العظيمه",0.0,0.0,1.0,0.0
153,153.0,"(Translated by Google) I had my baby in this hospital. Every staff member we encountered was absolutely wonderful, knowledgable, genuinely friendly and caring. They gave advice on the best breastfeeding latching techniques for my little one. I know that hospital births are not normal for the Netherlands, but they are in Australia and I can confidently say that I would love to have my next baby here too.

(Original)
I had my baby at this hospital. Every single staff member we encountered was absolutely fabulous, knowledgeable, genuinely kind and caring. They provided advice on the best breastfeeding latch techniques for my little one. I know hospital births aren't normal for the Netherlands, however they are in Australia, and I can confidently say I'd happily have my next baby here as well.",0.8316,0.0,0.723,0.277
154,154.0,"(Translated by Google) Had to wait over 45 minutes for a ten minute call with no explanation other than ""we are waiting for the doctor"". Then I had to wait another fifteen to be told that we could make the next appointment somewhere upstairs. This was not the first excruciating experience here either. It has been that way for as long as I can remember, and I highly doubt it will change anytime soon. If it's easy for you to choose, go to another hospital.

(Original)
Had to wait over 45 minutes for a ten minute talk, with no other explanation than ""we're waiting for the doctor"". Then had to wait another fifteen just to be told we could make the next appointment somewhere upstairs. This has not been the first excruciating experience here either. It's been this way for as long as I can remember, and I highly doubt it'll change any time soon. If you can choose easily, go to a different hospital.",0.34,0.0,0.769,0.231
155,155.0,"(Translated by Google) I can't express how kind, sweet and caring everyone was with me in this hospital, all the doctors and nurses were absolutely wonderful and nice, the surgery went so smoothly and the recovery seems easier, I'm an international and have having surgery here away from my friends and family but the way everyone treated me nice made me feel less lonely

(Original)
I cannot express how friendly sweet and caring everyone was with me in this hospital, all doctors and nurses were absolutely amazing and kind, the surgery went so smoothly and recovery seems easier, i am an international and had a surgery here away from my friends and family but the way everyone treated me nicely made me feel less lonely",0.9812,0.091,0.644,0.265
156,156.0,"(Translated by Google) Ida Khaldres Valley Ida Hospital, great service, great doctors and nurses who do their job perfectly, and ambulances are comfortable and quickly on site. Indescribable service by just talking.

(Original)
مشفى إيدا خلدريس فالي إيدا خدمة رائعة ودكاترة رائعون وممرضات يعملن عملهن بإتقان وسيارات الاسعاف مريحة و سريعة الوصول الى نقطة المصاب خدمة لا توصف بمجرد الكلام",0.0,0.0,1.0,0.0
157,157.0,"(Translated by Google) Avoid, butchers are gentler. When taking blood they touched a nerve, unprofessional incompetent staff. Writing this in agony

(Original)
Avoid, butchers are more gentle. Had blood drawn they hit a nerve, unprofessional incompetent staff. Writing this in agony",-0.4215,0.483,0.517,0.0
158,158.0,"(Translated by Google) The hospital is good, everything is clean 🧼 the nurses and doctors are very nice

(Original)
The hospital is good everything is clean the nurses and doctors are very kind",0.9516,0.0,0.591,0.409
159,159.0,"(Translated by Google) My son is very ill and he gets good care and service here, personal are very welcome and friendly. I am very satisfied with the quality of the treatment.

(Original)
My sone very ill and he get here good care and service, personal are very welcome and frendly. Im very satisfied with treatment quality.",0.4754,0.0,0.618,0.382
160,160.0,"(Translated by Google) Receptionist is nice and helpful. The place itself is very spacious and organized.

(Original)
Receptionist are nice and helpful. The place itself is very spacious and organized.",0.0,0.0,1.0,0.0
161,161.0,"(Translated by Google) Staff is friendly.

(Original)
Staffs are friendly.",0.4939,0.0,0.484,0.516
162,162.0,"(Translated by Google) I went there to check my wife's pregnancy and it was very good and we are happy with it

(Original)
من برای چک آپ حاملگی همسرم به انجا رفتم و بسیار برخورد خوبی شد و ما از ان راضب هستیم",0.7841,0.0,0.846,0.154
163,163.0,"(Translated by Google) You can only dream of a very good and efficient service in Poland

(Original)
Bardzo dobra i sprawna obsluga w Polsce mozemy tylko o takiej pomarzyc",0.8051,0.0,0.727,0.273
164,164.0,"(Translated by Google) I have not made any progress. Luckily I changed it

(Original)
I didn't get any progress in it. Luckily I changed it",0.5106,0.0,0.377,0.623
165,165.0,"(Translated by Google) It was fine :). Thank you

(Original)
Was fine :). Thank you",0.3612,0.0,0.286,0.714
166,166.0,"(Translated by Google) Very good hospital

(Original)
Very good hospital",0.7496,0.0,0.556,0.444
167,167.0,"(Translated by Google) Waiting hours

(Original)
Waiting hours",0.0,0.0,1.0,0.0
